label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
brushing hair,xN8pnwWVq7E,159,169,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/brushing hair/xN8pnwWVq7E_000159_000169,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing hair/xN8pnwWVq7E_000159_000169,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/brushing hair/xN8pnwWVq7E_000159_000169,"[{'class': 'person', 'confidence': 0.8617667555809021, 'bbox': [96.49443054199219, 0.0, 374.2442626953125, 252.34674072265625]}, {'class': 'bottle', 'confidence': 0.2702239751815796, 'bbox': [0.048899028450250626, 29.70644187927246, 11.673517227172852, 73.10173797607422]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing hair/xN8pnwWVq7E_000159_000169/bbox_img/bbox_image.jpg
eating ice cream,xflerkUuslo,12,22,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/eating ice cream/xflerkUuslo_000012_000022,299,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/xflerkUuslo_000012_000022,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/eating ice cream/xflerkUuslo_000012_000022,"[{'class': 'person', 'confidence': 0.7894764542579651, 'bbox': [75.45845794677734, 87.97026062011719, 301.3193359375, 254.18838500976562]}, {'class': 'person', 'confidence': 0.5313902497291565, 'bbox': [276.6484069824219, 124.60369873046875, 341.8542785644531, 254.1595458984375]}, {'class': 'chair', 'confidence': 0.2621605694293976, 'bbox': [277.0181884765625, 124.78191375732422, 341.8319091796875, 253.0352783203125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/xflerkUuslo_000012_000022/bbox_img/bbox_image.jpg
archery,xhUSOOYGpwY,1,11,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/archery/xhUSOOYGpwY_000001_000011,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/archery/xhUSOOYGpwY_000001_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/archery/xhUSOOYGpwY_000001_000011,"[{'class': 'person', 'confidence': 0.589472234249115, 'bbox': [354.1029968261719, 119.82182312011719, 407.0821533203125, 253.84088134765625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/archery/xhUSOOYGpwY_000001_000011/bbox_img/bbox_image.jpg
punching person (boxing),xjOBcKpTVKE,2,12,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/punching person (boxing)/xjOBcKpTVKE_000002_000012,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/punching person (boxing)/xjOBcKpTVKE_000002_000012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/punching person (boxing)/xjOBcKpTVKE_000002_000012,"[{'class': 'person', 'confidence': 0.8147206902503967, 'bbox': [134.7298583984375, 36.122039794921875, 203.5208282470703, 253.68771362304688]}, {'class': 'person', 'confidence': 0.7921299934387207, 'bbox': [169.93157958984375, 36.2720947265625, 277.9976501464844, 254.54165649414062]}, {'class': 'person', 'confidence': 0.4626320004463196, 'bbox': [286.08856201171875, 74.71485137939453, 315.3798828125, 130.86175537109375]}, {'class': 'person', 'confidence': 0.35333243012428284, 'bbox': [337.8470458984375, 79.93718719482422, 365.4036865234375, 106.91458892822266]}, {'class': 'sports ball', 'confidence': 0.29509103298187256, 'bbox': [145.3164825439453, 87.82991027832031, 166.21929931640625, 112.57465362548828]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/punching person (boxing)/xjOBcKpTVKE_000002_000012/bbox_img/bbox_image.jpg
dribbling basketball,xnEaKolUED8,4,14,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/dribbling basketball/xnEaKolUED8_000004_000014,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/xnEaKolUED8_000004_000014,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/dribbling basketball/xnEaKolUED8_000004_000014,"[{'class': 'person', 'confidence': 0.8983694314956665, 'bbox': [307.572509765625, 73.54196166992188, 435.6133117675781, 246.37045288085938]}, {'class': 'person', 'confidence': 0.8666098117828369, 'bbox': [153.06817626953125, 1.0340033769607544, 262.74072265625, 220.23146057128906]}, {'class': 'car', 'confidence': 0.8474917411804199, 'bbox': [370.2203674316406, 12.904444694519043, 443.80755615234375, 37.5922737121582]}, {'class': 'sports ball', 'confidence': 0.6751824021339417, 'bbox': [120.19316864013672, 27.8184757232666, 157.34555053710938, 67.1769027709961]}, {'class': 'car', 'confidence': 0.6249243021011353, 'bbox': [262.1644287109375, 1.2874997854232788, 291.98321533203125, 23.284557342529297]}, {'class': 'car', 'confidence': 0.5264456868171692, 'bbox': [80.20870971679688, 6.600790023803711, 140.37213134765625, 48.75838088989258]}, {'class': 'car', 'confidence': 0.4118792414665222, 'bbox': [254.948486328125, 18.73716926574707, 299.9977722167969, 49.08018112182617]}, {'class': 'car', 'confidence': 0.3946998417377472, 'bbox': [115.08333587646484, 0.7713386416435242, 180.3393096923828, 48.62679672241211]}, {'class': 'car', 'confidence': 0.251428484916687, 'bbox': [80.7353515625, 2.286738395690918, 179.31927490234375, 48.478973388671875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/xnEaKolUED8_000004_000014/bbox_img/bbox_image.jpg
eating cake,xoHvwmlMAiE,4,14,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/eating cake/xoHvwmlMAiE_000004_000014,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating cake/xoHvwmlMAiE_000004_000014,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/eating cake/xoHvwmlMAiE_000004_000014,"[{'class': 'person', 'confidence': 0.7237726449966431, 'bbox': [2.0706052780151367, 4.512675762176514, 249.97561645507812, 288.28369140625]}, {'class': 'cake', 'confidence': 0.5044039487838745, 'bbox': [0.0785837173461914, 294.02032470703125, 218.8458251953125, 453.7421875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating cake/xoHvwmlMAiE_000004_000014/bbox_img/bbox_image.jpg
playing trumpet,xorRbMo7CLw,237,247,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing trumpet/xorRbMo7CLw_000237_000247,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing trumpet/xorRbMo7CLw_000237_000247,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing trumpet/xorRbMo7CLw_000237_000247,"[{'class': 'person', 'confidence': 0.891788899898529, 'bbox': [102.98151397705078, 99.64729309082031, 336.0265808105469, 253.75662231445312]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing trumpet/xorRbMo7CLw_000237_000247/bbox_img/bbox_image.jpg
playing guitar,xrngNOirSMc,409,419,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing guitar/xrngNOirSMc_000409_000419,301,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing guitar/xrngNOirSMc_000409_000419,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing guitar/xrngNOirSMc_000409_000419,"[{'class': 'person', 'confidence': 0.8338111639022827, 'bbox': [210.30990600585938, 5.002459526062012, 455.3270568847656, 252.3919677734375]}, {'class': 'person', 'confidence': 0.7422884702682495, 'bbox': [9.983936309814453, 35.674835205078125, 252.8388671875, 253.3301239013672]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing guitar/xrngNOirSMc_000409_000419/bbox_img/bbox_image.jpg
playing accordion,xzz6nHmDlXw,57,67,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing accordion/xzz6nHmDlXw_000057_000067,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing accordion/xzz6nHmDlXw_000057_000067,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing accordion/xzz6nHmDlXw_000057_000067,"[{'class': 'person', 'confidence': 0.27142006158828735, 'bbox': [189.41513061523438, 203.12696838378906, 255.42068481445312, 291.396240234375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing accordion/xzz6nHmDlXw_000057_000067/bbox_img/bbox_image.jpg
hitting baseball,y-MkP7m5u8I,20,30,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/hitting baseball/y-MkP7m5u8I_000020_000030,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hitting baseball/y-MkP7m5u8I_000020_000030,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/hitting baseball/y-MkP7m5u8I_000020_000030,"[{'class': 'person', 'confidence': 0.849807858467102, 'bbox': [24.116931915283203, 75.61249542236328, 60.88967514038086, 162.5808563232422]}, {'class': 'sports ball', 'confidence': 0.7922863364219666, 'bbox': [154.90745544433594, 372.7874450683594, 174.55087280273438, 392.9703369140625]}, {'class': 'person', 'confidence': 0.7507840394973755, 'bbox': [49.943904876708984, 77.42259979248047, 72.90996551513672, 105.53691101074219]}, {'class': 'sports ball', 'confidence': 0.6975871920585632, 'bbox': [151.3411407470703, 224.23606872558594, 162.13516235351562, 236.25526428222656]}, {'class': 'truck', 'confidence': 0.3711833953857422, 'bbox': [59.24116134643555, 31.67203712463379, 101.31156921386719, 77.67426300048828]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hitting baseball/y-MkP7m5u8I_000020_000030/bbox_img/bbox_image.jpg
playing bass guitar,y1dfyVdr5HQ,89,99,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing bass guitar/y1dfyVdr5HQ_000089_000099,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/y1dfyVdr5HQ_000089_000099,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing bass guitar/y1dfyVdr5HQ_000089_000099,"[{'class': 'person', 'confidence': 0.8856748938560486, 'bbox': [46.5029296875, 14.003599166870117, 245.0635986328125, 253.47567749023438]}, {'class': 'baseball bat', 'confidence': 0.47958722710609436, 'bbox': [138.21820068359375, 66.16056060791016, 349.05322265625, 169.6051025390625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/y1dfyVdr5HQ_000089_000099/bbox_img/bbox_image.jpg
cleaning windows,y1rUWVKUndw,64,74,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/cleaning windows/y1rUWVKUndw_000064_000074,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/cleaning windows/y1rUWVKUndw_000064_000074,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/cleaning windows/y1rUWVKUndw_000064_000074,"[{'class': 'person', 'confidence': 0.8400598764419556, 'bbox': [0.7224369049072266, 0.0006196975591592491, 124.59905242919922, 251.23573303222656]}, {'class': 'umbrella', 'confidence': 0.6136490106582642, 'bbox': [305.7454833984375, 87.27406311035156, 341.8876647949219, 128.34764099121094]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/cleaning windows/y1rUWVKUndw_000064_000074/bbox_img/bbox_image.jpg
eating ice cream,yAjtJ_OJVSk,3,13,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/eating ice cream/yAjtJ_OJVSk_000003_000013,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/yAjtJ_OJVSk_000003_000013,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/eating ice cream/yAjtJ_OJVSk_000003_000013,"[{'class': 'person', 'confidence': 0.7584940195083618, 'bbox': [42.34653091430664, 2.740253448486328, 255.49658203125, 448.0017395019531]}, {'class': 'car', 'confidence': 0.5741397142410278, 'bbox': [0.1793643981218338, 70.57374572753906, 66.42487335205078, 284.0097961425781]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/yAjtJ_OJVSk_000003_000013/bbox_img/bbox_image.jpg
brushing teeth,yD2VdH0xIgo,199,209,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/brushing teeth/yD2VdH0xIgo_000199_000209,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/yD2VdH0xIgo_000199_000209,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/brushing teeth/yD2VdH0xIgo_000199_000209,"[{'class': 'person', 'confidence': 0.5762433409690857, 'bbox': [0.06694336235523224, 0.0, 321.8481140136719, 252.15322875976562]}, {'class': 'tie', 'confidence': 0.42682594060897827, 'bbox': [64.76585388183594, 126.65998840332031, 159.70115661621094, 253.57449340820312]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/brushing teeth/yD2VdH0xIgo_000199_000209/bbox_img/bbox_image.jpg
surfing water,yGTXaw3uw24,193,203,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/surfing water/yGTXaw3uw24_000193_000203,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/surfing water/yGTXaw3uw24_000193_000203,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/surfing water/yGTXaw3uw24_000193_000203,"[{'class': 'person', 'confidence': 0.6196088790893555, 'bbox': [175.92047119140625, 120.94435119628906, 275.8414611816406, 194.6174774169922]}, {'class': 'person', 'confidence': 0.4378172755241394, 'bbox': [358.9356384277344, 132.7200164794922, 365.4620056152344, 143.3357391357422]}, {'class': 'surfboard', 'confidence': 0.4369516372680664, 'bbox': [176.46942138671875, 167.21168518066406, 318.41278076171875, 205.0301055908203]}, {'class': 'person', 'confidence': 0.3286229372024536, 'bbox': [304.92572021484375, 131.67489624023438, 311.8998107910156, 146.33807373046875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/surfing water/yGTXaw3uw24_000193_000203/bbox_img/bbox_image.jpg
eating ice cream,yKoke46Mimo,2,12,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/eating ice cream/yKoke46Mimo_000002_000012,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/yKoke46Mimo_000002_000012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/eating ice cream/yKoke46Mimo_000002_000012,"[{'class': 'person', 'confidence': 0.5634119510650635, 'bbox': [1.4887745380401611, 0.09871130436658859, 337.8737487792969, 252.16258239746094]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/eating ice cream/yKoke46Mimo_000002_000012/bbox_img/bbox_image.jpg
playing saxophone,yLaFjbN-0WA,36,46,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing saxophone/yLaFjbN-0WA_000036_000046,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing saxophone/yLaFjbN-0WA_000036_000046,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing saxophone/yLaFjbN-0WA_000036_000046,"[{'class': 'person', 'confidence': 0.8427976965904236, 'bbox': [399.95001220703125, 5.841030120849609, 455.80194091796875, 244.59112548828125]}, {'class': 'person', 'confidence': 0.7992240786552429, 'bbox': [138.97198486328125, 53.56117248535156, 215.8514862060547, 235.50677490234375]}, {'class': 'chair', 'confidence': 0.345628559589386, 'bbox': [286.5885925292969, 146.0449676513672, 331.2841491699219, 233.2104034423828]}, {'class': 'backpack', 'confidence': 0.33101561665534973, 'bbox': [211.8400421142578, 185.8648223876953, 250.1915283203125, 217.3643341064453]}, {'class': 'skis', 'confidence': 0.27220797538757324, 'bbox': [105.83354949951172, 233.98011779785156, 182.1863555908203, 245.83334350585938]}, {'class': 'person', 'confidence': 0.2627127766609192, 'bbox': [328.7657165527344, 105.16402435302734, 371.67462158203125, 145.1281280517578]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing saxophone/yLaFjbN-0WA_000036_000046/bbox_img/bbox_image.jpg
playing volleyball,yMV0YH8jEU8,3,13,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing volleyball/yMV0YH8jEU8_000003_000013,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing volleyball/yMV0YH8jEU8_000003_000013,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing volleyball/yMV0YH8jEU8_000003_000013,"[{'class': 'person', 'confidence': 0.8925866484642029, 'bbox': [56.7613639831543, 56.4898681640625, 166.4707489013672, 253.926025390625]}, {'class': 'couch', 'confidence': 0.5052788257598877, 'bbox': [66.76573944091797, 83.72968292236328, 453.67071533203125, 251.81370544433594]}, {'class': 'person', 'confidence': 0.30738765001296997, 'bbox': [377.2108154296875, 90.38726043701172, 455.4896240234375, 158.09046936035156]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing volleyball/yMV0YH8jEU8_000003_000013/bbox_img/bbox_image.jpg
tying tie,yN2ztiTW4dY,189,199,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/tying tie/yN2ztiTW4dY_000189_000199,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/tying tie/yN2ztiTW4dY_000189_000199,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/tying tie/yN2ztiTW4dY_000189_000199,"[{'class': 'person', 'confidence': 0.872631847858429, 'bbox': [18.562963485717773, 0.398345947265625, 455.89678955078125, 253.68862915039062]}, {'class': 'tie', 'confidence': 0.4574297368526459, 'bbox': [166.34097290039062, 126.31292724609375, 217.91281127929688, 254.62106323242188]}, {'class': 'tie', 'confidence': 0.4482894837856293, 'bbox': [136.74205017089844, 61.79319381713867, 220.7359161376953, 253.0835723876953]}, {'class': 'book', 'confidence': 0.3282366394996643, 'bbox': [424.7326965332031, 77.48528289794922, 440.401611328125, 122.23770904541016]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/tying tie/yN2ztiTW4dY_000189_000199/bbox_img/bbox_image.jpg
archery,yQLoTnk-lsQ,79,89,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/archery/yQLoTnk-lsQ_000079_000089,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/archery/yQLoTnk-lsQ_000079_000089,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/archery/yQLoTnk-lsQ_000079_000089,"[{'class': 'person', 'confidence': 0.8711946606636047, 'bbox': [4.653950214385986, 155.1978302001953, 104.57170104980469, 255.1704864501953]}, {'class': 'person', 'confidence': 0.8151904344558716, 'bbox': [105.834228515625, 152.555908203125, 208.08749389648438, 254.763427734375]}, {'class': 'person', 'confidence': 0.7501010894775391, 'bbox': [1.537589192390442, 12.540982246398926, 127.37166595458984, 247.31964111328125]}, {'class': 'person', 'confidence': 0.428114652633667, 'bbox': [0.7292644381523132, 13.766678810119629, 233.31558227539062, 248.3463592529297]}, {'class': 'person', 'confidence': 0.3187256157398224, 'bbox': [68.3954086303711, 123.96305847167969, 227.61062622070312, 242.53273010253906]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/archery/yQLoTnk-lsQ_000079_000089/bbox_img/bbox_image.jpg
walking the dog,yfa-Xx8zR9w,32,42,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/walking the dog/yfa-Xx8zR9w_000032_000042,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/walking the dog/yfa-Xx8zR9w_000032_000042,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/walking the dog/yfa-Xx8zR9w_000032_000042,"[{'class': 'person', 'confidence': 0.8177388310432434, 'bbox': [206.04965209960938, 73.6001968383789, 243.06507873535156, 182.35508728027344]}, {'class': 'dog', 'confidence': 0.8087236285209656, 'bbox': [220.43763732910156, 160.72975158691406, 239.589599609375, 199.12747192382812]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/walking the dog/yfa-Xx8zR9w_000032_000042/bbox_img/bbox_image.jpg
dribbling basketball,yn5aqGHXC5g,0,10,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/dribbling basketball/yn5aqGHXC5g_000000_000010,212,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/yn5aqGHXC5g_000000_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/dribbling basketball/yn5aqGHXC5g_000000_000010,"[{'class': 'person', 'confidence': 0.8792608976364136, 'bbox': [71.16767120361328, 73.88594055175781, 240.8147735595703, 212.9510040283203]}, {'class': 'tv', 'confidence': 0.29712727665901184, 'bbox': [0.3746887147426605, 22.66266632080078, 305.3321228027344, 221.28636169433594]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/yn5aqGHXC5g_000000_000010/bbox_img/bbox_image.jpg
playing basketball,yosKvnXgGaQ,0,10,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing basketball/yosKvnXgGaQ_000000_000010,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing basketball/yosKvnXgGaQ_000000_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing basketball/yosKvnXgGaQ_000000_000010,"[{'class': 'person', 'confidence': 0.5686768889427185, 'bbox': [138.67259216308594, 54.325557708740234, 242.90245056152344, 258.2778625488281]}, {'class': 'person', 'confidence': 0.44469088315963745, 'bbox': [67.2342300415039, 52.290992736816406, 238.4091339111328, 273.3419494628906]}, {'class': 'person', 'confidence': 0.41388577222824097, 'bbox': [82.59041595458984, 25.693927764892578, 186.6501007080078, 160.98089599609375]}, {'class': 'sports ball', 'confidence': 0.32572221755981445, 'bbox': [80.43695068359375, 265.2061462402344, 121.45481872558594, 307.90673828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing basketball/yosKvnXgGaQ_000000_000010/bbox_img/bbox_image.jpg
reading book,ypdhB094egk,265,275,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/reading book/ypdhB094egk_000265_000275,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/reading book/ypdhB094egk_000265_000275,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/reading book/ypdhB094egk_000265_000275,"[{'class': 'person', 'confidence': 0.6687315702438354, 'bbox': [232.2982635498047, 0.28001630306243896, 455.47613525390625, 250.75563049316406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/reading book/ypdhB094egk_000265_000275/bbox_img/bbox_image.jpg
playing bass guitar,ysCNJRxbqtQ,53,63,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing bass guitar/ysCNJRxbqtQ_000053_000063,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/ysCNJRxbqtQ_000053_000063,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing bass guitar/ysCNJRxbqtQ_000053_000063,"[{'class': 'person', 'confidence': 0.5189543962478638, 'bbox': [22.271942138671875, 0.60223388671875, 298.7802429199219, 251.0076141357422]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing bass guitar/ysCNJRxbqtQ_000053_000063/bbox_img/bbox_image.jpg
