label,youtube_id,full_path,num_files,time_start,time_end
reading newspaper,rbARTX3cWf0,/n/fs/visualai-scr/Data/HAT2/seg/reading newspaper/rbARTX3cWf0_000735_000745,300,735,745
playing violin,bUmUtQQPwXo,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/bUmUtQQPwXo_000099_000109,300,99,109
playing violin,ennR61HZSP8,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/ennR61HZSP8_000066_000076,300,66,76
playing violin,QMaaUCbPR68,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/QMaaUCbPR68_000042_000052,300,42,52
playing violin,F-cmTIX6Drw,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/F-cmTIX6Drw_000002_000012,300,2,12
playing violin,9eQ6FwXqLZA,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/9eQ6FwXqLZA_000034_000044,208,34,44
playing violin,-4Q0ouLt0GA,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/-4Q0ouLt0GA_000052_000062,300,52,62
playing violin,2932HmrpFmM,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/2932HmrpFmM_000000_000010,300,0,10
playing violin,Hdf2WLugHVA,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Hdf2WLugHVA_000011_000021,201,11,21
playing violin,-wk1qN0k9VQ,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/-wk1qN0k9VQ_000021_000031,232,21,31
playing violin,6aFe_kigVU4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/6aFe_kigVU4_000029_000039,183,29,39
playing violin,P24qs_4ZX0c,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/P24qs_4ZX0c_000000_000010,300,0,10
playing violin,t2XntpSO4Yo,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/t2XntpSO4Yo_000105_000115,300,105,115
playing violin,Y9_AJlP0iUY,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Y9_AJlP0iUY_000373_000383,300,373,383
playing violin,h4A9pRoceIQ,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/h4A9pRoceIQ_000041_000051,300,41,51
playing violin,H0EcgaAV9lU,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/H0EcgaAV9lU_000196_000206,300,196,206
playing violin,Zu2YyemngS4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Zu2YyemngS4_000033_000043,300,33,43
playing violin,gq7PnpY3rD4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/gq7PnpY3rD4_000001_000011,300,1,11
playing violin,a4ROubm0cIc,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/a4ROubm0cIc_000000_000010,300,0,10
playing violin,--PwWfN1Ae4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/--PwWfN1Ae4_000097_000107,300,97,107
playing violin,3veoIiHAn74,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/3veoIiHAn74_000042_000052,300,42,52
playing violin,0EQTWTLZfGM,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/0EQTWTLZfGM_000037_000047,300,37,47
playing violin,6GMpd_uFC24,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/6GMpd_uFC24_000008_000018,300,8,18
playing violin,sWFRmD9Of4s,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/sWFRmD9Of4s_000221_000231,300,221,231
playing violin,KUUe6BKE_Aw,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/KUUe6BKE_Aw_000050_000060,300,50,60
playing violin,VefhBPzw-SY,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/VefhBPzw-SY_000058_000068,300,58,68
playing violin,EurLx7PG7S4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/EurLx7PG7S4_000026_000036,300,26,36
playing violin,WXt6Xqc9st0,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/WXt6Xqc9st0_000011_000021,300,11,21
playing violin,Ta4mtqsCjkU,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Ta4mtqsCjkU_000076_000086,300,76,86
playing violin,Vj5XAQ5hFzY,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Vj5XAQ5hFzY_000061_000071,203,61,71
playing violin,nEomGihKPkU,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/nEomGihKPkU_000015_000025,300,15,25
playing violin,y0RAy7VQM6A,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/y0RAy7VQM6A_000105_000115,300,105,115
playing violin,VrToqfVcD5o,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/VrToqfVcD5o_000099_000109,300,99,109
playing violin,-j3eNzQR-EI,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/-j3eNzQR-EI_000064_000074,300,64,74
playing violin,lP1u9j-Hsr4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/lP1u9j-Hsr4_000060_000070,300,60,70
playing violin,ZZ1m75L6Aaw,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/ZZ1m75L6Aaw_000035_000045,300,35,45
playing violin,e4YEsKp3pJ8,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/e4YEsKp3pJ8_000016_000026,300,16,26
playing violin,0YqLJjXmU0I,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/0YqLJjXmU0I_000560_000570,300,560,570
playing violin,XoKPpeiDgAo,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/XoKPpeiDgAo_000002_000012,300,2,12
playing violin,5BRQYmi-n3Q,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/5BRQYmi-n3Q_000221_000231,300,221,231
playing violin,RL9vt7ZinXU,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/RL9vt7ZinXU_000116_000126,300,116,126
playing violin,GRt0r0SGP-g,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/GRt0r0SGP-g_000000_000010,300,0,10
playing violin,rQlxLEor6ns,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/rQlxLEor6ns_000083_000093,301,83,93
playing violin,fYXb94-2Ako,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/fYXb94-2Ako_000008_000018,300,8,18
playing violin,mVH_WLmT_tc,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/mVH_WLmT_tc_000018_000028,300,18,28
playing violin,6zTdbPmQh6Q,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/6zTdbPmQh6Q_000024_000034,300,24,34
playing violin,l7ce40m_kVA,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/l7ce40m_kVA_000096_000106,301,96,106
playing violin,Q6G3SqUU3w0,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Q6G3SqUU3w0_000134_000144,243,134,144
playing violin,Dz64L1FfG_o,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/Dz64L1FfG_o_000019_000029,300,19,29
playing violin,lmn_PczIHHo,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/lmn_PczIHHo_000047_000057,300,47,57
playing violin,C4UOVtrzqM4,/n/fs/visualai-scr/Data/HAT2/seg/playing violin/C4UOVtrzqM4_000010_000020,300,10,20
juggling balls,j0-SQa7igwI,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/j0-SQa7igwI_000188_000198,300,188,198
juggling balls,YH801xSLkZM,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/YH801xSLkZM_000000_000010,300,0,10
juggling balls,_vh9Zw1Ore4,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/_vh9Zw1Ore4_000000_000010,300,0,10
juggling balls,I-qfHgz3nLk,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/I-qfHgz3nLk_000012_000022,200,12,22
juggling balls,SNk9AP0y4uE,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/SNk9AP0y4uE_000046_000056,300,46,56
juggling balls,DyTh-HA7L6E,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/DyTh-HA7L6E_000023_000033,154,23,33
juggling balls,7IyMtOv_tk4,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/7IyMtOv_tk4_000044_000054,300,44,54
juggling balls,c7XPSmYtZPI,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/c7XPSmYtZPI_000000_000010,300,0,10
juggling balls,uz8NGRHEHKg,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/uz8NGRHEHKg_000005_000015,301,5,15
juggling balls,ufND1hxYBCo,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/ufND1hxYBCo_000029_000039,185,29,39
juggling balls,rbI8pTNOGak,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/rbI8pTNOGak_000001_000011,268,1,11
juggling balls,1cIrRGn5mmQ,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/1cIrRGn5mmQ_000303_000313,300,303,313
juggling balls,asruU60IGuw,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/asruU60IGuw_000039_000049,300,39,49
juggling balls,22YkQbUA7iY,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/22YkQbUA7iY_000180_000190,300,180,190
juggling balls,Ag0HsiBioRI,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/Ag0HsiBioRI_000042_000052,300,42,52
juggling balls,vpFfq6ROlhM,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/vpFfq6ROlhM_000042_000052,300,42,52
juggling balls,JGljiUsqTrI,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/JGljiUsqTrI_000142_000152,300,142,152
juggling balls,NHITrFTUvMw,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/NHITrFTUvMw_000002_000012,300,2,12
juggling balls,QsYxGrF6aG0,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/QsYxGrF6aG0_000021_000031,300,21,31
juggling balls,q37vo62psGA,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/q37vo62psGA_000120_000130,301,120,130
juggling balls,oi2-e2833j0,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/oi2-e2833j0_000000_000010,300,0,10
juggling balls,daRJCFFX978,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/daRJCFFX978_000014_000024,300,14,24
juggling balls,fK5hfUOo1PY,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/fK5hfUOo1PY_000023_000033,300,23,33
juggling balls,DvKjLyb3PSE,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/DvKjLyb3PSE_000000_000010,300,0,10
juggling balls,LAGloUVomrw,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/LAGloUVomrw_000017_000027,300,17,27
juggling balls,8SZR6USF8s4,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/8SZR6USF8s4_000308_000318,300,308,318
juggling balls,hWn5R3BQBys,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/hWn5R3BQBys_000020_000030,300,20,30
juggling balls,cqLOmjM404E,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/cqLOmjM404E_000070_000080,180,70,80
juggling balls,XlPoRfrrvNs,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/XlPoRfrrvNs_000000_000010,300,0,10
juggling balls,riquQFieRJE,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/riquQFieRJE_000013_000023,300,13,23
juggling balls,Nbrtd_o2D8g,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/Nbrtd_o2D8g_000078_000088,300,78,88
juggling balls,fWF2GIqtsuA,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/fWF2GIqtsuA_000086_000096,300,86,96
juggling balls,iO6MiUbydaY,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/iO6MiUbydaY_000064_000074,300,64,74
juggling balls,n56UpX89UnQ,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/n56UpX89UnQ_000009_000019,243,9,19
juggling balls,erIsdVfnCUM,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/erIsdVfnCUM_000005_000015,300,5,15
juggling balls,fO7epp6cIyk,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/fO7epp6cIyk_000002_000012,300,2,12
juggling balls,H1HLH6V2bU4,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/H1HLH6V2bU4_000035_000045,300,35,45
juggling balls,l7K4xvJDjrQ,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/l7K4xvJDjrQ_000000_000010,300,0,10
juggling balls,JpGchriJrmg,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/JpGchriJrmg_000113_000123,300,113,123
juggling balls,uzwcBTYabJQ,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/uzwcBTYabJQ_000000_000010,300,0,10
juggling balls,6OKzj8g3XBs,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/6OKzj8g3XBs_000068_000078,300,68,78
juggling balls,IUjXXYN6aV4,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/IUjXXYN6aV4_000052_000062,300,52,62
juggling balls,kc6fQ0_aS1U,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/kc6fQ0_aS1U_000392_000402,300,392,402
juggling balls,xtSBE8LFhXY,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/xtSBE8LFhXY_000029_000039,300,29,39
juggling balls,n1cQkKL5ATQ,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/n1cQkKL5ATQ_000112_000122,300,112,122
juggling balls,A8cww8TH4l8,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/A8cww8TH4l8_000014_000024,300,14,24
juggling balls,SxW8hYW0FnA,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/SxW8hYW0FnA_000001_000011,295,1,11
juggling balls,A3DtdI6ZORg,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/A3DtdI6ZORg_000027_000037,300,27,37
juggling balls,C-AOi2aAPvc,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/C-AOi2aAPvc_000041_000051,300,41,51
juggling balls,ESTDL77ahM8,/n/fs/visualai-scr/Data/HAT2/seg/juggling balls/ESTDL77ahM8_000004_000014,300,4,14
playing trumpet,gpyUJCmt3vE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/gpyUJCmt3vE_000363_000373,259,363,373
playing trumpet,viWqKg08VNc,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/viWqKg08VNc_000002_000012,300,2,12
playing trumpet,60_dPIw6Qvo,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/60_dPIw6Qvo_000153_000163,300,153,163
playing trumpet,bXSGKUjch2s,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/bXSGKUjch2s_000012_000022,197,12,22
playing trumpet,O07fEiov-vQ,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/O07fEiov-vQ_000059_000069,300,59,69
playing trumpet,bNMIsZhrucM,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/bNMIsZhrucM_000000_000010,282,0,10
playing trumpet,umQ5vv15kg4,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/umQ5vv15kg4_000086_000096,300,86,96
playing trumpet,Bku1HQeIzK0,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/Bku1HQeIzK0_000119_000129,300,119,129
playing trumpet,WEvC_iKNa8o,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/WEvC_iKNa8o_000001_000011,240,1,11
playing trumpet,Kuu-2bhOw4A,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/Kuu-2bhOw4A_000157_000167,300,157,167
playing trumpet,jwYikLyqs0k,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/jwYikLyqs0k_000002_000012,300,2,12
playing trumpet,Zg4mhpKVM6Y,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/Zg4mhpKVM6Y_000299_000309,300,299,309
playing trumpet,z1-U0uYFY3Q,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/z1-U0uYFY3Q_000003_000013,300,3,13
playing trumpet,hKcSZfv9gms,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/hKcSZfv9gms_000001_000011,300,1,11
playing trumpet,5j1oz2hmq8Q,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/5j1oz2hmq8Q_000002_000012,302,2,12
playing trumpet,2gi1aSciYmE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/2gi1aSciYmE_000012_000022,300,12,22
playing trumpet,WjQBqPwDAjU,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/WjQBqPwDAjU_000001_000011,300,1,11
playing trumpet,iz8en2Dt7vE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/iz8en2Dt7vE_000017_000027,302,17,27
playing trumpet,ab_OfNZPMD4,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/ab_OfNZPMD4_000232_000242,300,232,242
playing trumpet,8ZPxIgdJEyw,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/8ZPxIgdJEyw_000016_000026,301,16,26
playing trumpet,x0J0c8qcL1A,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/x0J0c8qcL1A_000000_000010,301,0,10
playing trumpet,5RFlvWslIm8,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/5RFlvWslIm8_000046_000056,300,46,56
playing trumpet,LNBOnvyDZj4,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/LNBOnvyDZj4_000040_000050,300,40,50
playing trumpet,ZATfwKJ725E,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/ZATfwKJ725E_000105_000115,300,105,115
playing trumpet,TL-jX3mjc3k,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/TL-jX3mjc3k_000088_000098,300,88,98
playing trumpet,7mpX78LIkVM,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/7mpX78LIkVM_000045_000055,284,45,55
playing trumpet,qzZw2ZRIGbI,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/qzZw2ZRIGbI_000000_000010,300,0,10
playing trumpet,3f9VlqbXH2I,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/3f9VlqbXH2I_000114_000124,160,114,124
playing trumpet,WvrTm5camjE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/WvrTm5camjE_000002_000012,300,2,12
playing trumpet,abcm6SdJ43o,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/abcm6SdJ43o_000000_000010,300,0,10
playing trumpet,ZyvONwcYFtw,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/ZyvONwcYFtw_000000_000010,300,0,10
playing trumpet,p2UMwzWsY0U,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/p2UMwzWsY0U_000002_000012,300,2,12
playing trumpet,ua6OLN1mbZE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/ua6OLN1mbZE_000139_000149,300,139,149
playing trumpet,qt6B6r2eJyw,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/qt6B6r2eJyw_000019_000029,301,19,29
playing trumpet,is8kacH7dUg,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/is8kacH7dUg_000022_000032,300,22,32
playing trumpet,41L6aYvDYHk,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/41L6aYvDYHk_000023_000033,300,23,33
playing trumpet,q5HAJ5vpI3M,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/q5HAJ5vpI3M_000001_000011,300,1,11
playing trumpet,hmzR04qjaz8,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/hmzR04qjaz8_000008_000018,264,8,18
playing trumpet,qAl4lWHJHPE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/qAl4lWHJHPE_000007_000017,300,7,17
playing trumpet,-BtzVCzSnLk,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/-BtzVCzSnLk_000073_000083,300,73,83
playing trumpet,6kLO27G-7DA,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/6kLO27G-7DA_000036_000046,300,36,46
playing trumpet,yArpJ36B3Co,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/yArpJ36B3Co_000049_000059,300,49,59
playing trumpet,d8LIBGUxVuw,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/d8LIBGUxVuw_000042_000052,300,42,52
playing trumpet,VQkePUpX3Mc,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/VQkePUpX3Mc_000048_000058,300,48,58
playing trumpet,sbKKz3bH9bg,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/sbKKz3bH9bg_000038_000048,300,38,48
playing trumpet,WVvVKBU4SvM,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/WVvVKBU4SvM_000000_000010,300,0,10
playing trumpet,j1nlOIFx0pQ,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/j1nlOIFx0pQ_000012_000022,300,12,22
playing trumpet,6OV0aQq22lE,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/6OV0aQq22lE_000353_000363,300,353,363
playing trumpet,quWQJKnwJ3w,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/quWQJKnwJ3w_000002_000012,300,2,12
playing trumpet,k4wYU7PZuPY,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/k4wYU7PZuPY_000029_000039,159,29,39
smoking,LJLymFbDnmk,/n/fs/visualai-scr/Data/HAT2/seg/smoking/LJLymFbDnmk_000155_000165,300,155,165
smoking,n0rd6gua9B4,/n/fs/visualai-scr/Data/HAT2/seg/smoking/n0rd6gua9B4_000321_000331,300,321,331
smoking,WqEaXKpaTnE,/n/fs/visualai-scr/Data/HAT2/seg/smoking/WqEaXKpaTnE_000248_000258,300,248,258
smoking,tmeWeaEXaN8,/n/fs/visualai-scr/Data/HAT2/seg/smoking/tmeWeaEXaN8_000091_000101,300,91,101
smoking,-0vzKnJrPQs,/n/fs/visualai-scr/Data/HAT2/seg/smoking/-0vzKnJrPQs_000096_000106,300,96,106
smoking,KAuuXjBD3kM,/n/fs/visualai-scr/Data/HAT2/seg/smoking/KAuuXjBD3kM_000000_000010,300,0,10
smoking,eecPAr9ig-c,/n/fs/visualai-scr/Data/HAT2/seg/smoking/eecPAr9ig-c_000022_000032,300,22,32
smoking,0y_OCH1FnSU,/n/fs/visualai-scr/Data/HAT2/seg/smoking/0y_OCH1FnSU_000000_000010,300,0,10
smoking,3tbUUUqS5U8,/n/fs/visualai-scr/Data/HAT2/seg/smoking/3tbUUUqS5U8_000026_000036,300,26,36
smoking,Ag9mJ4tEIEE,/n/fs/visualai-scr/Data/HAT2/seg/smoking/Ag9mJ4tEIEE_000273_000283,300,273,283
smoking,SrIotBfD6BY,/n/fs/visualai-scr/Data/HAT2/seg/smoking/SrIotBfD6BY_000001_000011,300,1,11
smoking,Z5OoVbnHQew,/n/fs/visualai-scr/Data/HAT2/seg/smoking/Z5OoVbnHQew_000001_000011,300,1,11
smoking,jVP9TvFvrAk,/n/fs/visualai-scr/Data/HAT2/seg/smoking/jVP9TvFvrAk_000112_000122,300,112,122
smoking,Hm9Wiaraw3Q,/n/fs/visualai-scr/Data/HAT2/seg/smoking/Hm9Wiaraw3Q_000318_000328,302,318,328
smoking,ElKBF7RrG1A,/n/fs/visualai-scr/Data/HAT2/seg/smoking/ElKBF7RrG1A_000004_000014,213,4,14
smoking,tVRcBK5xt34,/n/fs/visualai-scr/Data/HAT2/seg/smoking/tVRcBK5xt34_000018_000028,300,18,28
smoking,3vCRLo5dtNY,/n/fs/visualai-scr/Data/HAT2/seg/smoking/3vCRLo5dtNY_000149_000159,300,149,159
smoking,rYtspPgIYDI,/n/fs/visualai-scr/Data/HAT2/seg/smoking/rYtspPgIYDI_000145_000155,300,145,155
smoking,6tB4dFW137k,/n/fs/visualai-scr/Data/HAT2/seg/smoking/6tB4dFW137k_000058_000068,300,58,68
smoking,XevC7ptw0zQ,/n/fs/visualai-scr/Data/HAT2/seg/smoking/XevC7ptw0zQ_000021_000031,300,21,31
smoking,ovnH1mMHUa4,/n/fs/visualai-scr/Data/HAT2/seg/smoking/ovnH1mMHUa4_000235_000245,300,235,245
smoking,xhqnmHDI5Hg,/n/fs/visualai-scr/Data/HAT2/seg/smoking/xhqnmHDI5Hg_000388_000398,300,388,398
smoking,EEIAOp5gq2A,/n/fs/visualai-scr/Data/HAT2/seg/smoking/EEIAOp5gq2A_000001_000011,269,1,11
smoking,1o-qGrLLihw,/n/fs/visualai-scr/Data/HAT2/seg/smoking/1o-qGrLLihw_000021_000031,300,21,31
smoking,W1m9gP6rKZk,/n/fs/visualai-scr/Data/HAT2/seg/smoking/W1m9gP6rKZk_000012_000022,300,12,22
smoking,7INhc7jN5Ps,/n/fs/visualai-scr/Data/HAT2/seg/smoking/7INhc7jN5Ps_000004_000014,300,4,14
smoking,ID55j2rq1sc,/n/fs/visualai-scr/Data/HAT2/seg/smoking/ID55j2rq1sc_000007_000017,300,7,17
smoking,6Q1bpfHknHs,/n/fs/visualai-scr/Data/HAT2/seg/smoking/6Q1bpfHknHs_000005_000015,300,5,15
smoking,-cui-aLqI3g,/n/fs/visualai-scr/Data/HAT2/seg/smoking/-cui-aLqI3g_000541_000551,300,541,551
smoking,3prExrWOuqw,/n/fs/visualai-scr/Data/HAT2/seg/smoking/3prExrWOuqw_000003_000013,300,3,13
smoking,xo_9xPRu7_4,/n/fs/visualai-scr/Data/HAT2/seg/smoking/xo_9xPRu7_4_000114_000124,300,114,124
smoking,D-y_N4u0uRQ,/n/fs/visualai-scr/Data/HAT2/seg/smoking/D-y_N4u0uRQ_000017_000027,300,17,27
smoking,Yv0w8FvXQ-w,/n/fs/visualai-scr/Data/HAT2/seg/smoking/Yv0w8FvXQ-w_000000_000010,300,0,10
smoking,tmfZ7kNfFHI,/n/fs/visualai-scr/Data/HAT2/seg/smoking/tmfZ7kNfFHI_000072_000082,300,72,82
smoking,YGwB8HJj--g,/n/fs/visualai-scr/Data/HAT2/seg/smoking/YGwB8HJj--g_000464_000474,277,464,474
smoking,EbRJ9qx31AM,/n/fs/visualai-scr/Data/HAT2/seg/smoking/EbRJ9qx31AM_000016_000026,301,16,26
smoking,-3D9cHBM4bo,/n/fs/visualai-scr/Data/HAT2/seg/smoking/-3D9cHBM4bo_000027_000037,300,27,37
smoking,wHqgajEo27k,/n/fs/visualai-scr/Data/HAT2/seg/smoking/wHqgajEo27k_000226_000236,300,226,236
smoking,_bMKjdjZO8Y,/n/fs/visualai-scr/Data/HAT2/seg/smoking/_bMKjdjZO8Y_000021_000031,300,21,31
smoking,nEj81RffXqs,/n/fs/visualai-scr/Data/HAT2/seg/smoking/nEj81RffXqs_000003_000013,300,3,13
smoking,Vwhsfej2mKE,/n/fs/visualai-scr/Data/HAT2/seg/smoking/Vwhsfej2mKE_000089_000099,300,89,99
smoking,G5uCZP8xJ6c,/n/fs/visualai-scr/Data/HAT2/seg/smoking/G5uCZP8xJ6c_000050_000060,300,50,60
smoking,I2JxKAtLJTg,/n/fs/visualai-scr/Data/HAT2/seg/smoking/I2JxKAtLJTg_000084_000094,301,84,94
smoking,gNKzNFKm-VA,/n/fs/visualai-scr/Data/HAT2/seg/smoking/gNKzNFKm-VA_000049_000059,300,49,59
smoking,QJrRlSn2rV0,/n/fs/visualai-scr/Data/HAT2/seg/smoking/QJrRlSn2rV0_000101_000111,300,101,111
smoking,JzSw34VjIzo,/n/fs/visualai-scr/Data/HAT2/seg/smoking/JzSw34VjIzo_000032_000042,300,32,42
smoking,YIlr1ABiWzY,/n/fs/visualai-scr/Data/HAT2/seg/smoking/YIlr1ABiWzY_001171_001181,300,1171,1181
