label,youtube_id,time_start,time_end,original_path,segmented_path,background_only_path,has_original,has_segmented,has_background
sweeping floor,jAWLRouZ6YA,45,55,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/jAWLRouZ6YA_000045_000055,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/jAWLRouZ6YA_000045_000055,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/jAWLRouZ6YA_000045_000055,True,True,True
sweeping floor,k884aDwlkFo,1,11,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/k884aDwlkFo_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/k884aDwlkFo_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/k884aDwlkFo_000001_000011,True,True,True
sweeping floor,lKvx-KAJsKQ,24,34,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/lKvx-KAJsKQ_000024_000034,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/lKvx-KAJsKQ_000024_000034,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/lKvx-KAJsKQ_000024_000034,True,True,True
sweeping floor,lYl6uGA05rY,39,49,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/lYl6uGA05rY_000039_000049,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/lYl6uGA05rY_000039_000049,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/lYl6uGA05rY_000039_000049,True,True,True
sweeping floor,n5ZHSJRZl1U,2,12,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/n5ZHSJRZl1U_000002_000012,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/n5ZHSJRZl1U_000002_000012,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/n5ZHSJRZl1U_000002_000012,True,True,True
sweeping floor,nba6dbLPKPY,0,10,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/nba6dbLPKPY_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/nba6dbLPKPY_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/nba6dbLPKPY_000000_000010,True,True,True
sweeping floor,o6Q7NLnM7sQ,370,380,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/o6Q7NLnM7sQ_000370_000380,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/o6Q7NLnM7sQ_000370_000380,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/o6Q7NLnM7sQ_000370_000380,True,True,True
sweeping floor,pN5OCJWOdfw,1,11,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/pN5OCJWOdfw_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/pN5OCJWOdfw_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/pN5OCJWOdfw_000001_000011,True,True,True
sweeping floor,ui--UqzKuZ4,23,33,/n/fs/visualai-scr/Data/HAT2/original/sweeping floor/ui--UqzKuZ4_000023_000033,/n/fs/visualai-scr/Data/HAT2/seg/sweeping floor/ui--UqzKuZ4_000023_000033,/n/fs/visualai-scr/Data/HAT2/inpaint/sweeping floor/ui--UqzKuZ4_000023_000033,True,True,True
sword fighting,-mx34h7Cfik,8,18,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/-mx34h7Cfik_000008_000018,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/-mx34h7Cfik_000008_000018,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/-mx34h7Cfik_000008_000018,True,True,True
sword fighting,6yG62_4m-hs,12,22,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/6yG62_4m-hs_000012_000022,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/6yG62_4m-hs_000012_000022,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/6yG62_4m-hs_000012_000022,True,True,True
sword fighting,7G7e9f0E-Xk,42,52,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/7G7e9f0E-Xk_000042_000052,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/7G7e9f0E-Xk_000042_000052,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/7G7e9f0E-Xk_000042_000052,True,True,True
sword fighting,82Y4aV50ALU,88,98,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/82Y4aV50ALU_000088_000098,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/82Y4aV50ALU_000088_000098,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/82Y4aV50ALU_000088_000098,True,True,True
sword fighting,AUfpa3rAXpI,1,11,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/AUfpa3rAXpI_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/AUfpa3rAXpI_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/AUfpa3rAXpI_000001_000011,True,True,True
sword fighting,D3rswXHTorc,10,20,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/D3rswXHTorc_000010_000020,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/D3rswXHTorc_000010_000020,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/D3rswXHTorc_000010_000020,True,True,True
sword fighting,EU_1MKTNEUU,37,47,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/EU_1MKTNEUU_000037_000047,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/EU_1MKTNEUU_000037_000047,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/EU_1MKTNEUU_000037_000047,True,True,True
sword fighting,EXza4JiRURc,2,12,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/EXza4JiRURc_000002_000012,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/EXza4JiRURc_000002_000012,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/EXza4JiRURc_000002_000012,True,True,True
sword fighting,EuRuxPSjgn8,52,62,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/EuRuxPSjgn8_000052_000062,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/EuRuxPSjgn8_000052_000062,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/EuRuxPSjgn8_000052_000062,True,True,True
sword fighting,G2-gqXeZ31A,12,22,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/G2-gqXeZ31A_000012_000022,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/G2-gqXeZ31A_000012_000022,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/G2-gqXeZ31A_000012_000022,True,True,True
sword fighting,HFHdSUu1iJ4,66,76,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/HFHdSUu1iJ4_000066_000076,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/HFHdSUu1iJ4_000066_000076,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/HFHdSUu1iJ4_000066_000076,True,True,True
sword fighting,JpLrWNjyaQU,27,37,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/JpLrWNjyaQU_000027_000037,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/JpLrWNjyaQU_000027_000037,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/JpLrWNjyaQU_000027_000037,True,True,True
sword fighting,K76Ezw4EbiM,134,144,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/K76Ezw4EbiM_000134_000144,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/K76Ezw4EbiM_000134_000144,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/K76Ezw4EbiM_000134_000144,True,True,True
sword fighting,KZVrZtB0adM,5,15,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/KZVrZtB0adM_000005_000015,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/KZVrZtB0adM_000005_000015,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/KZVrZtB0adM_000005_000015,True,True,True
sword fighting,Kja3S8nhrmU,81,91,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/Kja3S8nhrmU_000081_000091,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/Kja3S8nhrmU_000081_000091,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/Kja3S8nhrmU_000081_000091,True,True,True
sword fighting,KyeBtTxF9-Y,0,10,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/KyeBtTxF9-Y_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/KyeBtTxF9-Y_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/KyeBtTxF9-Y_000000_000010,True,True,True
sword fighting,MPVIX-cKe3I,0,10,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/MPVIX-cKe3I_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/MPVIX-cKe3I_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/MPVIX-cKe3I_000000_000010,True,True,True
sword fighting,PCKD6J3760M,26,36,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/PCKD6J3760M_000026_000036,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/PCKD6J3760M_000026_000036,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/PCKD6J3760M_000026_000036,True,True,True
sword fighting,PqRe2KalvkE,22,32,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/PqRe2KalvkE_000022_000032,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/PqRe2KalvkE_000022_000032,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/PqRe2KalvkE_000022_000032,True,True,True
sword fighting,QEMrisQ7bXI,37,47,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/QEMrisQ7bXI_000037_000047,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/QEMrisQ7bXI_000037_000047,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/QEMrisQ7bXI_000037_000047,True,True,True
sword fighting,RxpzrbAdOu0,31,41,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/RxpzrbAdOu0_000031_000041,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/RxpzrbAdOu0_000031_000041,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/RxpzrbAdOu0_000031_000041,True,True,True
sword fighting,S4hYqZbu0kQ,15,25,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/S4hYqZbu0kQ_000015_000025,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/S4hYqZbu0kQ_000015_000025,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/S4hYqZbu0kQ_000015_000025,True,True,True
sword fighting,SpopMX9XFJA,453,463,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/SpopMX9XFJA_000453_000463,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/SpopMX9XFJA_000453_000463,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/SpopMX9XFJA_000453_000463,True,True,True
sword fighting,U3bcWXDWICY,77,87,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/U3bcWXDWICY_000077_000087,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/U3bcWXDWICY_000077_000087,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/U3bcWXDWICY_000077_000087,True,True,True
sword fighting,UCa9gsGh-gI,3,13,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/UCa9gsGh-gI_000003_000013,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/UCa9gsGh-gI_000003_000013,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/UCa9gsGh-gI_000003_000013,True,True,True
sword fighting,V0g0Ppf2ZDk,0,10,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/V0g0Ppf2ZDk_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/V0g0Ppf2ZDk_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/V0g0Ppf2ZDk_000000_000010,True,True,True
sword fighting,VH7Z2Bolvt4,2,12,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/VH7Z2Bolvt4_000002_000012,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/VH7Z2Bolvt4_000002_000012,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/VH7Z2Bolvt4_000002_000012,True,True,True
sword fighting,VoX60Mfn15k,7,17,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/VoX60Mfn15k_000007_000017,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/VoX60Mfn15k_000007_000017,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/VoX60Mfn15k_000007_000017,True,True,True
sword fighting,VsQ3uFHTeU4,7,17,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/VsQ3uFHTeU4_000007_000017,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/VsQ3uFHTeU4_000007_000017,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/VsQ3uFHTeU4_000007_000017,True,True,True
sword fighting,WGztQjJ0aMU,10,20,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/WGztQjJ0aMU_000010_000020,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/WGztQjJ0aMU_000010_000020,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/WGztQjJ0aMU_000010_000020,True,True,True
sword fighting,WilGS1NzncU,29,39,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/WilGS1NzncU_000029_000039,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/WilGS1NzncU_000029_000039,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/WilGS1NzncU_000029_000039,True,True,True
sword fighting,YuIkJHl38zM,196,206,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/YuIkJHl38zM_000196_000206,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/YuIkJHl38zM_000196_000206,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/YuIkJHl38zM_000196_000206,True,True,True
sword fighting,ZRCg4Y8MMgg,0,10,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/ZRCg4Y8MMgg_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/ZRCg4Y8MMgg_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/ZRCg4Y8MMgg_000000_000010,True,True,True
sword fighting,_kcVbo4E2JQ,101,111,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/_kcVbo4E2JQ_000101_000111,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/_kcVbo4E2JQ_000101_000111,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/_kcVbo4E2JQ_000101_000111,True,True,True
sword fighting,bPHsWugu78s,119,129,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/bPHsWugu78s_000119_000129,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/bPHsWugu78s_000119_000129,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/bPHsWugu78s_000119_000129,True,True,True
sword fighting,cdAGE45zrCU,113,123,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/cdAGE45zrCU_000113_000123,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/cdAGE45zrCU_000113_000123,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/cdAGE45zrCU_000113_000123,True,True,True
sword fighting,d9ELWl9-8NE,3,13,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/d9ELWl9-8NE_000003_000013,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/d9ELWl9-8NE_000003_000013,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/d9ELWl9-8NE_000003_000013,True,True,True
sword fighting,diryGRYvb-M,5,15,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/diryGRYvb-M_000005_000015,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/diryGRYvb-M_000005_000015,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/diryGRYvb-M_000005_000015,True,True,True
sword fighting,dygKWahj16U,87,97,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/dygKWahj16U_000087_000097,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/dygKWahj16U_000087_000097,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/dygKWahj16U_000087_000097,True,True,True
sword fighting,gnPMxTPhJwg,206,216,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/gnPMxTPhJwg_000206_000216,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/gnPMxTPhJwg_000206_000216,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/gnPMxTPhJwg_000206_000216,True,True,True
sword fighting,kt0cJQLEWy0,21,31,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/kt0cJQLEWy0_000021_000031,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/kt0cJQLEWy0_000021_000031,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/kt0cJQLEWy0_000021_000031,True,True,True
sword fighting,kt8EnaL1xdU,7,17,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/kt8EnaL1xdU_000007_000017,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/kt8EnaL1xdU_000007_000017,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/kt8EnaL1xdU_000007_000017,True,True,True
sword fighting,kuvCR43h0yU,1,11,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/kuvCR43h0yU_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/kuvCR43h0yU_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/kuvCR43h0yU_000001_000011,True,True,True
sword fighting,n2wjB7bKiA8,0,10,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/n2wjB7bKiA8_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/n2wjB7bKiA8_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/n2wjB7bKiA8_000000_000010,True,True,True
sword fighting,rLS3IgNROgo,21,31,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/rLS3IgNROgo_000021_000031,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/rLS3IgNROgo_000021_000031,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/rLS3IgNROgo_000021_000031,True,True,True
sword fighting,siHWPg1-2eM,200,210,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/siHWPg1-2eM_000200_000210,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/siHWPg1-2eM_000200_000210,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/siHWPg1-2eM_000200_000210,True,True,True
sword fighting,v_Ea9flmoHM,69,79,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/v_Ea9flmoHM_000069_000079,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/v_Ea9flmoHM_000069_000079,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/v_Ea9flmoHM_000069_000079,True,True,True
sword fighting,wC3IpGS5o5U,17,27,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/wC3IpGS5o5U_000017_000027,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/wC3IpGS5o5U_000017_000027,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/wC3IpGS5o5U_000017_000027,True,True,True
sword fighting,wV7OgMM4I28,109,119,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/wV7OgMM4I28_000109_000119,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/wV7OgMM4I28_000109_000119,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/wV7OgMM4I28_000109_000119,True,True,True
sword fighting,x4Img8HKxJ4,34,44,/n/fs/visualai-scr/Data/HAT2/original/sword fighting/x4Img8HKxJ4_000034_000044,/n/fs/visualai-scr/Data/HAT2/seg/sword fighting/x4Img8HKxJ4_000034_000044,/n/fs/visualai-scr/Data/HAT2/inpaint/sword fighting/x4Img8HKxJ4_000034_000044,True,True,True
tying tie,-0byZyStAYQ,54,64,/n/fs/visualai-scr/Data/HAT2/original/tying tie/-0byZyStAYQ_000054_000064,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/-0byZyStAYQ_000054_000064,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/-0byZyStAYQ_000054_000064,True,True,True
tying tie,-irXG0K3Wfo,126,136,/n/fs/visualai-scr/Data/HAT2/original/tying tie/-irXG0K3Wfo_000126_000136,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/-irXG0K3Wfo_000126_000136,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/-irXG0K3Wfo_000126_000136,True,True,True
tying tie,0LFcgiJKZUw,63,73,/n/fs/visualai-scr/Data/HAT2/original/tying tie/0LFcgiJKZUw_000063_000073,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/0LFcgiJKZUw_000063_000073,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/0LFcgiJKZUw_000063_000073,True,True,True
tying tie,4RRZYsepamM,66,76,/n/fs/visualai-scr/Data/HAT2/original/tying tie/4RRZYsepamM_000066_000076,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/4RRZYsepamM_000066_000076,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/4RRZYsepamM_000066_000076,True,True,True
tying tie,5eXY0GVmBCw,49,59,/n/fs/visualai-scr/Data/HAT2/original/tying tie/5eXY0GVmBCw_000049_000059,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/5eXY0GVmBCw_000049_000059,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/5eXY0GVmBCw_000049_000059,True,True,True
tying tie,6ZvmpZzG2-I,52,62,/n/fs/visualai-scr/Data/HAT2/original/tying tie/6ZvmpZzG2-I_000052_000062,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/6ZvmpZzG2-I_000052_000062,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/6ZvmpZzG2-I_000052_000062,True,True,True
tying tie,6bblVyFrBpM,37,47,/n/fs/visualai-scr/Data/HAT2/original/tying tie/6bblVyFrBpM_000037_000047,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/6bblVyFrBpM_000037_000047,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/6bblVyFrBpM_000037_000047,True,True,True
tying tie,7Mtprt8_bqM,60,70,/n/fs/visualai-scr/Data/HAT2/original/tying tie/7Mtprt8_bqM_000060_000070,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/7Mtprt8_bqM_000060_000070,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/7Mtprt8_bqM_000060_000070,True,True,True
tying tie,C15qK3MFWLk,1,11,/n/fs/visualai-scr/Data/HAT2/original/tying tie/C15qK3MFWLk_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/C15qK3MFWLk_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/C15qK3MFWLk_000001_000011,True,True,True
tying tie,DIrYfnfogiA,148,158,/n/fs/visualai-scr/Data/HAT2/original/tying tie/DIrYfnfogiA_000148_000158,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/DIrYfnfogiA_000148_000158,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/DIrYfnfogiA_000148_000158,True,True,True
tying tie,Dg8swJNFFZU,138,148,/n/fs/visualai-scr/Data/HAT2/original/tying tie/Dg8swJNFFZU_000138_000148,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Dg8swJNFFZU_000138_000148,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/Dg8swJNFFZU_000138_000148,True,True,True
tying tie,E0C2d_EpfNA,115,125,/n/fs/visualai-scr/Data/HAT2/original/tying tie/E0C2d_EpfNA_000115_000125,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/E0C2d_EpfNA_000115_000125,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/E0C2d_EpfNA_000115_000125,True,True,True
tying tie,I-sS8zmcpfo,48,58,/n/fs/visualai-scr/Data/HAT2/original/tying tie/I-sS8zmcpfo_000048_000058,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/I-sS8zmcpfo_000048_000058,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/I-sS8zmcpfo_000048_000058,True,True,True
tying tie,I72sK7vXskg,53,63,/n/fs/visualai-scr/Data/HAT2/original/tying tie/I72sK7vXskg_000053_000063,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/I72sK7vXskg_000053_000063,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/I72sK7vXskg_000053_000063,True,True,True
tying tie,Isvls_1bT5U,89,99,/n/fs/visualai-scr/Data/HAT2/original/tying tie/Isvls_1bT5U_000089_000099,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Isvls_1bT5U_000089_000099,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/Isvls_1bT5U_000089_000099,True,True,True
tying tie,KG7T3DDXQBg,83,93,/n/fs/visualai-scr/Data/HAT2/original/tying tie/KG7T3DDXQBg_000083_000093,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/KG7T3DDXQBg_000083_000093,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/KG7T3DDXQBg_000083_000093,True,True,True
tying tie,L41O7X_kwvo,74,84,/n/fs/visualai-scr/Data/HAT2/original/tying tie/L41O7X_kwvo_000074_000084,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/L41O7X_kwvo_000074_000084,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/L41O7X_kwvo_000074_000084,True,True,True
tying tie,Nbr7vfA0a6s,77,87,/n/fs/visualai-scr/Data/HAT2/original/tying tie/Nbr7vfA0a6s_000077_000087,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Nbr7vfA0a6s_000077_000087,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/Nbr7vfA0a6s_000077_000087,True,True,True
tying tie,NjkI5WDOZeo,157,167,/n/fs/visualai-scr/Data/HAT2/original/tying tie/NjkI5WDOZeo_000157_000167,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/NjkI5WDOZeo_000157_000167,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/NjkI5WDOZeo_000157_000167,True,True,True
tying tie,NxEWCY0ODS8,379,389,/n/fs/visualai-scr/Data/HAT2/original/tying tie/NxEWCY0ODS8_000379_000389,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/NxEWCY0ODS8_000379_000389,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/NxEWCY0ODS8_000379_000389,True,True,True
tying tie,OBLCipmRnUI,143,153,/n/fs/visualai-scr/Data/HAT2/original/tying tie/OBLCipmRnUI_000143_000153,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/OBLCipmRnUI_000143_000153,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/OBLCipmRnUI_000143_000153,True,True,True
tying tie,OJNbWKDdIQg,0,10,/n/fs/visualai-scr/Data/HAT2/original/tying tie/OJNbWKDdIQg_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/OJNbWKDdIQg_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/tying tie/OJNbWKDdIQg_000000_000010,True,True,True
