label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
punching person (boxing),SHVMWGGAkGQ,96,100,/n/fs/visualai-scr/Data/Mimetics2/punching person (boxing)/SHVMWGGAkGQ_000096_000100,80,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/SHVMWGGAkGQ_000096_000100,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/punching person (boxing)/SHVMWGGAkGQ_000096_000100,"[{'class': 'person', 'confidence': 0.9219374060630798, 'bbox': [201.1839599609375, 6.4644775390625, 934.9295654296875, 711.7241821289062]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/SHVMWGGAkGQ_000096_000100/bbox_img/bbox_image.jpg
playing accordion,s--xTEYCHUo,90,100,/n/fs/visualai-scr/Data/Mimetics2/playing accordion/s--xTEYCHUo_000090_000100,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/s--xTEYCHUo_000090_000100,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing accordion/s--xTEYCHUo_000090_000100,"[{'class': 'person', 'confidence': 0.8651710748672485, 'bbox': [80.33229064941406, 114.08070373535156, 370.10687255859375, 359.4009704589844]}, {'class': 'chair', 'confidence': 0.8228504061698914, 'bbox': [0.20199966430664062, 314.5235595703125, 84.67451477050781, 359.734130859375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/s--xTEYCHUo_000090_000100/bbox_img/bbox_image.jpg
playing accordion,HNNBPNQwh8E,8,10,/n/fs/visualai-scr/Data/Mimetics2/playing accordion/HNNBPNQwh8E_000008_000010,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/HNNBPNQwh8E_000008_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing accordion/HNNBPNQwh8E_000008_000010,"[{'class': 'person', 'confidence': 0.8495818376541138, 'bbox': [60.54846954345703, 133.63104248046875, 402.4042053222656, 718.6784057617188]}, {'class': 'couch', 'confidence': 0.42883455753326416, 'bbox': [0.0, 156.0944366455078, 405.3169860839844, 720.0]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/HNNBPNQwh8E_000008_000010/bbox_img/bbox_image.jpg
playing accordion,J72oxMhjf1Y,37,41,/n/fs/visualai-scr/Data/Mimetics2/playing accordion/J72oxMhjf1Y_000037_000041,120,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/J72oxMhjf1Y_000037_000041,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing accordion/J72oxMhjf1Y_000037_000041,"[{'class': 'person', 'confidence': 0.8495482802391052, 'bbox': [344.19732666015625, 9.926994323730469, 479.99188232421875, 284.44354248046875]}, {'class': 'person', 'confidence': 0.7343736290931702, 'bbox': [84.23252868652344, 41.284828186035156, 119.44255065917969, 134.5421142578125]}, {'class': 'person', 'confidence': 0.7237107157707214, 'bbox': [100.78684997558594, 59.674171447753906, 171.126953125, 158.4341583251953]}, {'class': 'tie', 'confidence': 0.6780591011047363, 'bbox': [437.78680419921875, 128.99830627441406, 480.0, 267.59149169921875]}, {'class': 'person', 'confidence': 0.5865476131439209, 'bbox': [334.82073974609375, 53.95115661621094, 364.5152587890625, 123.15338134765625]}, {'class': 'person', 'confidence': 0.37814027070999146, 'bbox': [5.982288837432861, 49.83015060424805, 42.176910400390625, 112.99526977539062]}, {'class': 'dining table', 'confidence': 0.32984670996665955, 'bbox': [253.44419860839844, 257.2459716796875, 479.216552734375, 359.80865478515625]}, {'class': 'person', 'confidence': 0.31744053959846497, 'bbox': [16.21961212158203, 72.85757446289062, 105.68972778320312, 217.63526916503906]}, {'class': 'person', 'confidence': 0.29366156458854675, 'bbox': [305.46612548828125, 61.45842361450195, 329.54071044921875, 106.59893798828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/J72oxMhjf1Y_000037_000041/bbox_img/bbox_image.jpg
archery,0zFbEjoGlhc,14,24,/n/fs/visualai-scr/Data/Mimetics2/archery/0zFbEjoGlhc_000014_000024,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/0zFbEjoGlhc_000014_000024,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/0zFbEjoGlhc_000014_000024,"[{'class': 'person', 'confidence': 0.8849261403083801, 'bbox': [233.56436157226562, 23.552900314331055, 412.3695983886719, 358.25439453125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/0zFbEjoGlhc_000014_000024/bbox_img/bbox_image.jpg
archery,qOOs5bnc25g,12,15,/n/fs/visualai-scr/Data/Mimetics2/archery/qOOs5bnc25g_000012_000015,90,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/qOOs5bnc25g_000012_000015,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/qOOs5bnc25g_000012_000015,"[{'class': 'person', 'confidence': 0.9057273864746094, 'bbox': [509.67333984375, 280.37615966796875, 924.9345703125, 715.0662231445312]}, {'class': 'person', 'confidence': 0.8186737895011902, 'bbox': [907.2230834960938, 72.03546142578125, 1157.185546875, 714.4760131835938]}, {'class': 'person', 'confidence': 0.5974652171134949, 'bbox': [0.30995941162109375, 331.872802734375, 97.23766326904297, 714.7740478515625]}, {'class': 'person', 'confidence': 0.3605022430419922, 'bbox': [437.5565185546875, 236.158203125, 552.342041015625, 437.6087646484375]}, {'class': 'person', 'confidence': 0.32774004340171814, 'bbox': [620.4783325195312, 49.21710205078125, 763.3729858398438, 247.7689208984375]}, {'class': 'person', 'confidence': 0.32113027572631836, 'bbox': [1058.366943359375, 299.91748046875, 1278.62158203125, 714.7802734375]}, {'class': 'person', 'confidence': 0.3041958510875702, 'bbox': [1040.5048828125, 326.05047607421875, 1126.82861328125, 570.4089965820312]}, {'class': 'person', 'confidence': 0.29194146394729614, 'bbox': [810.9290771484375, 66.14258575439453, 943.6983642578125, 237.22039794921875]}, {'class': 'person', 'confidence': 0.28584304451942444, 'bbox': [32.585113525390625, 182.81219482421875, 204.54025268554688, 414.635498046875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/qOOs5bnc25g_000012_000015/bbox_img/bbox_image.jpg
archery,SdY0GFiME2c,393,395,/n/fs/visualai-scr/Data/Mimetics2/archery/SdY0GFiME2c_000393_000395,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/SdY0GFiME2c_000393_000395,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/SdY0GFiME2c_000393_000395,"[{'class': 'person', 'confidence': 0.8688064813613892, 'bbox': [126.31990051269531, 50.026737213134766, 197.5768280029297, 216.216064453125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/SdY0GFiME2c_000393_000395/bbox_img/bbox_image.jpg
archery,N4WKMa_KKYc,23,24,/n/fs/visualai-scr/Data/Mimetics2/archery/N4WKMa_KKYc_000023_000024,25,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/N4WKMa_KKYc_000023_000024,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/N4WKMa_KKYc_000023_000024,"[{'class': 'person', 'confidence': 0.9250420928001404, 'bbox': [96.63423156738281, 63.52405548095703, 463.34112548828125, 356.94183349609375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/N4WKMa_KKYc_000023_000024/bbox_img/bbox_image.jpg
archery,AHMNZopmQBQ,71,74,/n/fs/visualai-scr/Data/Mimetics2/archery/AHMNZopmQBQ_000071_000074,72,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/AHMNZopmQBQ_000071_000074,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/AHMNZopmQBQ_000071_000074,"[{'class': 'person', 'confidence': 0.9516158699989319, 'bbox': [346.649169921875, 122.547607421875, 805.6280517578125, 715.2684326171875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/AHMNZopmQBQ_000071_000074/bbox_img/bbox_image.jpg
catching or throwing frisbee,-7MNk_seKxo,0,6,/n/fs/visualai-scr/Data/Mimetics2/catching or throwing frisbee/-7MNk_seKxo_000000_000006,180,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/-7MNk_seKxo_000000_000006,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/catching or throwing frisbee/-7MNk_seKxo_000000_000006,"[{'class': 'person', 'confidence': 0.8553767800331116, 'bbox': [57.78823471069336, 79.5560073852539, 124.37155151367188, 189.9927520751953]}, {'class': 'fire hydrant', 'confidence': 0.6692063212394714, 'bbox': [107.5936279296875, 253.28988647460938, 146.06036376953125, 301.2431945800781]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/-7MNk_seKxo_000000_000006/bbox_img/bbox_image.jpg
catching or throwing frisbee,ItllLoYW1Og,28,30,/n/fs/visualai-scr/Data/Mimetics2/catching or throwing frisbee/ItllLoYW1Og_000028_000030,50,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/ItllLoYW1Og_000028_000030,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/catching or throwing frisbee/ItllLoYW1Og_000028_000030,"[{'class': 'person', 'confidence': 0.86152184009552, 'bbox': [119.73220825195312, 166.03924560546875, 391.0984191894531, 653.1873779296875]}, {'class': 'person', 'confidence': 0.3974573016166687, 'bbox': [594.3486328125, 90.69884490966797, 642.024169921875, 196.83489990234375]}, {'class': 'car', 'confidence': 0.37547698616981506, 'bbox': [655.754150390625, 152.9007568359375, 779.28076171875, 195.65802001953125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/ItllLoYW1Og_000028_000030/bbox_img/bbox_image.jpg
catching or throwing frisbee,P-gHg3cUU2A,46,47,/n/fs/visualai-scr/Data/Mimetics2/catching or throwing frisbee/P-gHg3cUU2A_000046_000047,24,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/P-gHg3cUU2A_000046_000047,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/catching or throwing frisbee/P-gHg3cUU2A_000046_000047,"[{'class': 'person', 'confidence': 0.9184196591377258, 'bbox': [502.20855712890625, 227.61224365234375, 683.6901245117188, 717.296142578125]}, {'class': 'person', 'confidence': 0.7005717158317566, 'bbox': [810.555908203125, 403.2771301269531, 850.048095703125, 465.8837585449219]}, {'class': 'person', 'confidence': 0.6145920157432556, 'bbox': [404.05517578125, 391.57110595703125, 444.496337890625, 470.08209228515625]}, {'class': 'person', 'confidence': 0.5417448282241821, 'bbox': [748.7285766601562, 362.5582275390625, 783.6035766601562, 465.30426025390625]}, {'class': 'person', 'confidence': 0.449979305267334, 'bbox': [344.93572998046875, 421.7578125, 374.09674072265625, 469.297119140625]}, {'class': 'bench', 'confidence': 0.39106205105781555, 'bbox': [877.0916748046875, 414.48699951171875, 973.8319091796875, 453.5643310546875]}, {'class': 'person', 'confidence': 0.32658353447914124, 'bbox': [746.6735229492188, 363.79522705078125, 771.9243774414062, 451.82952880859375]}, {'class': 'person', 'confidence': 0.3229217231273651, 'bbox': [484.456298828125, 422.0616760253906, 495.83941650390625, 453.2584533691406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/P-gHg3cUU2A_000046_000047/bbox_img/bbox_image.jpg
drinking,7by8NBSszwk,19,26,/n/fs/visualai-scr/Data/Mimetics2/drinking/7by8NBSszwk_000019_000026,175,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/7by8NBSszwk_000019_000026,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/7by8NBSszwk_000019_000026,"[{'class': 'person', 'confidence': 0.8771188855171204, 'bbox': [87.38777160644531, 64.85279846191406, 356.84027099609375, 358.8050537109375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/7by8NBSszwk_000019_000026/bbox_img/bbox_image.jpg
drinking,Oa3GfbRU67E,165,167,/n/fs/visualai-scr/Data/Mimetics2/drinking/Oa3GfbRU67E_000165_000167,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/Oa3GfbRU67E_000165_000167,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/Oa3GfbRU67E_000165_000167,"[{'class': 'person', 'confidence': 0.9013730883598328, 'bbox': [1115.514404296875, 305.984375, 1279.40185546875, 715.961669921875]}, {'class': 'person', 'confidence': 0.8972111940383911, 'bbox': [342.37872314453125, 129.2540283203125, 608.9238891601562, 715.8717041015625]}, {'class': 'person', 'confidence': 0.8858544230461121, 'bbox': [708.1004638671875, 52.489990234375, 959.998291015625, 715.8651123046875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/Oa3GfbRU67E_000165_000167/bbox_img/bbox_image.jpg
drinking,5r3Z45QAmxI,271,276,/n/fs/visualai-scr/Data/Mimetics2/drinking/5r3Z45QAmxI_000271_000276,125,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/5r3Z45QAmxI_000271_000276,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/5r3Z45QAmxI_000271_000276,"[{'class': 'person', 'confidence': 0.9248490333557129, 'bbox': [429.2080078125, 108.95068359375, 733.210205078125, 715.4130859375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/5r3Z45QAmxI_000271_000276/bbox_img/bbox_image.jpg
drinking,n7ew4qIamfA,53,55,/n/fs/visualai-scr/Data/Mimetics2/drinking/n7ew4qIamfA_000053_000055,50,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/n7ew4qIamfA_000053_000055,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/n7ew4qIamfA_000053_000055,"[{'class': 'person', 'confidence': 0.7043831944465637, 'bbox': [109.94641876220703, 37.58953857421875, 187.24563598632812, 286.8531494140625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/n7ew4qIamfA_000053_000055/bbox_img/bbox_image.jpg
drinking,svY2E5YUUxc,49,59,/n/fs/visualai-scr/Data/Mimetics2/drinking/svY2E5YUUxc_000049_000059,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/svY2E5YUUxc_000049_000059,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/svY2E5YUUxc_000049_000059,"[{'class': 'person', 'confidence': 0.9268053770065308, 'bbox': [37.11884307861328, 18.58260154724121, 359.4548034667969, 356.47198486328125]}, {'class': 'potted plant', 'confidence': 0.8427091240882874, 'bbox': [428.78790283203125, 65.6114273071289, 485.77606201171875, 195.476318359375]}, {'class': 'vase', 'confidence': 0.6117286086082458, 'bbox': [450.9920654296875, 148.34796142578125, 485.8473205566406, 194.79959106445312]}, {'class': 'tv', 'confidence': 0.5495386123657227, 'bbox': [17.624786376953125, 4.385246753692627, 429.2833251953125, 220.1421356201172]}, {'class': 'tv', 'confidence': 0.3153446316719055, 'bbox': [39.62858200073242, 7.6301798820495605, 439.98883056640625, 344.46832275390625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/svY2E5YUUxc_000049_000059/bbox_img/bbox_image.jpg
drinking,gYZbufD61Og,85,92,/n/fs/visualai-scr/Data/Mimetics2/drinking/gYZbufD61Og_000085_000092,175,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/gYZbufD61Og_000085_000092,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/gYZbufD61Og_000085_000092,"[{'class': 'person', 'confidence': 0.9230795502662659, 'bbox': [460.4812927246094, 100.971435546875, 903.2532958984375, 632.8004150390625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/gYZbufD61Og_000085_000092/bbox_img/bbox_image.jpg
drinking,xQs2G_09NxU,65,67,/n/fs/visualai-scr/Data/Mimetics2/drinking/xQs2G_09NxU_000065_000067,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/xQs2G_09NxU_000065_000067,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/xQs2G_09NxU_000065_000067,"[{'class': 'person', 'confidence': 0.78327876329422, 'bbox': [240.60589599609375, 133.94369506835938, 333.58349609375, 320.636474609375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/xQs2G_09NxU_000065_000067/bbox_img/bbox_image.jpg
reading book,11EMLAs8D_A,410,414,/n/fs/visualai-scr/Data/Mimetics2/reading book/11EMLAs8D_A_000410_000414,96,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/reading book/11EMLAs8D_A_000410_000414,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/reading book/11EMLAs8D_A_000410_000414,"[{'class': 'person', 'confidence': 0.8977263569831848, 'bbox': [129.64022827148438, 115.8677978515625, 276.575927734375, 357.18896484375]}, {'class': 'person', 'confidence': 0.3604220151901245, 'bbox': [323.61114501953125, 1.87432861328125, 638.9532470703125, 354.7148742675781]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/reading book/11EMLAs8D_A_000410_000414/bbox_img/bbox_image.jpg
reading book,S-E3rlSsrz0,23,28,/n/fs/visualai-scr/Data/Mimetics2/reading book/S-E3rlSsrz0_000023_000028,150,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/reading book/S-E3rlSsrz0_000023_000028,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/reading book/S-E3rlSsrz0_000023_000028,"[{'class': 'person', 'confidence': 0.8918169736862183, 'bbox': [407.49468994140625, 184.2234344482422, 593.9173583984375, 637.0078735351562]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/reading book/S-E3rlSsrz0_000023_000028/bbox_img/bbox_image.jpg
reading book,qdznL4VyV10,33,38,/n/fs/visualai-scr/Data/Mimetics2/reading book/qdznL4VyV10_000033_000038,150,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/reading book/qdznL4VyV10_000033_000038,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/reading book/qdznL4VyV10_000033_000038,"[{'class': 'person', 'confidence': 0.9066011309623718, 'bbox': [362.9001159667969, 76.32786560058594, 749.054931640625, 539.677978515625]}, {'class': 'remote', 'confidence': 0.33014315366744995, 'bbox': [610.55517578125, 226.8734130859375, 669.5185546875, 258.69134521484375]}, {'class': 'remote', 'confidence': 0.2505800724029541, 'bbox': [619.703369140625, 229.14166259765625, 669.27978515625, 255.3917236328125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/reading book/qdznL4VyV10_000033_000038/bbox_img/bbox_image.jpg
eating ice cream,T2gTIworsLk,49,50,/n/fs/visualai-scr/Data/Mimetics2/eating ice cream/T2gTIworsLk_000049_000050,25,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/eating ice cream/T2gTIworsLk_000049_000050,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/eating ice cream/T2gTIworsLk_000049_000050,"[{'class': 'person', 'confidence': 0.9236540794372559, 'bbox': [251.09857177734375, 37.258583068847656, 494.2196044921875, 359.64239501953125]}, {'class': 'tie', 'confidence': 0.2982196509838104, 'bbox': [339.4201965332031, 175.5542755126953, 367.8440856933594, 339.6391906738281]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/eating ice cream/T2gTIworsLk_000049_000050/bbox_img/bbox_image.jpg
eating ice cream,37R1c2TOoCY,146,151,/n/fs/visualai-scr/Data/Mimetics2/eating ice cream/37R1c2TOoCY_000146_000151,125,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/eating ice cream/37R1c2TOoCY_000146_000151,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/eating ice cream/37R1c2TOoCY_000146_000151,"[{'class': 'person', 'confidence': 0.880261242389679, 'bbox': [484.99853515625, 5.6124267578125, 731.6370849609375, 690.5567626953125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/eating ice cream/37R1c2TOoCY_000146_000151/bbox_img/bbox_image.jpg
flying kite,VwDR7DvX4PE,10,20,/n/fs/visualai-scr/Data/Mimetics2/flying kite/VwDR7DvX4PE_000010_000020,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/flying kite/VwDR7DvX4PE_000010_000020,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/flying kite/VwDR7DvX4PE_000010_000020,"[{'class': 'person', 'confidence': 0.9211786985397339, 'bbox': [490.1072082519531, 156.1435546875, 776.3876953125, 590.9312744140625]}, {'class': 'person', 'confidence': 0.7507690787315369, 'bbox': [8.799507141113281, 210.7777099609375, 40.441001892089844, 285.69146728515625]}, {'class': 'boat', 'confidence': 0.3892265856266022, 'bbox': [314.4930419921875, 242.39990234375, 435.7034912109375, 274.14508056640625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/flying kite/VwDR7DvX4PE_000010_000020/bbox_img/bbox_image.jpg
flying kite,_JYwMtF5UzA,0,10,/n/fs/visualai-scr/Data/Mimetics2/flying kite/_JYwMtF5UzA_000000_000010,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/flying kite/_JYwMtF5UzA_000000_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/flying kite/_JYwMtF5UzA_000000_000010,"[{'class': 'person', 'confidence': 0.8693996071815491, 'bbox': [72.04548645019531, 55.516746520996094, 406.0, 619.484375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/flying kite/_JYwMtF5UzA_000000_000010/bbox_img/bbox_image.jpg
flying kite,OXg_ybIJYuE,48,57,/n/fs/visualai-scr/Data/Mimetics2/flying kite/OXg_ybIJYuE_000048_000057,270,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/flying kite/OXg_ybIJYuE_000048_000057,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/flying kite/OXg_ybIJYuE_000048_000057,"[{'class': 'person', 'confidence': 0.8826560974121094, 'bbox': [6.364532470703125, 239.8475341796875, 166.76300048828125, 715.9534912109375]}, {'class': 'person', 'confidence': 0.7052639126777649, 'bbox': [433.1368408203125, 172.453857421875, 635.69970703125, 714.6777954101562]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/flying kite/OXg_ybIJYuE_000048_000057/bbox_img/bbox_image.jpg
sweeping floor,L4lqtPwU5vY,162,166,/n/fs/visualai-scr/Data/Mimetics2/sweeping floor/L4lqtPwU5vY_000162_000166,120,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/sweeping floor/L4lqtPwU5vY_000162_000166,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/sweeping floor/L4lqtPwU5vY_000162_000166,"[{'class': 'person', 'confidence': 0.9235706925392151, 'bbox': [704.4046630859375, 150.24810791015625, 958.28564453125, 542.77392578125]}, {'class': 'person', 'confidence': 0.9196387529373169, 'bbox': [342.05859375, 161.8258056640625, 599.8939208984375, 534.15283203125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/sweeping floor/L4lqtPwU5vY_000162_000166/bbox_img/bbox_image.jpg
